;Raman shift;Intensity;Baseline;Corrected Intensity
497;1747.53;22251.2;22167.1353209692;84.06467903080193
498;1750.63;22385.9;22190.289260379664;195.61073962033697
499;1753.73;22375.1;22213.381564993408;161.71843500659088
500;1756.83;22506.7;22236.412306996674;270.28769300332715
501;1759.92;22569.3;22259.381560192876;309.9184398071229
502;1763.02;22645.8;22282.289401088292;363.51059891170735
503;1766.11;22608.0;22305.13590928837;302.86409071163143
504;1769.2;22742.9;22327.92116803364;414.9788319663603
505;1772.29;22818.9;22350.645263593295;468.2547364067068
506;1775.38;22962.0;22373.30828638629;588.691713613709
507;1778.47;23050.0;22395.910331514133;654.0896684858672
508;1781.56;23129.1;22418.451499965213;710.6485000347857
509;1784.65;23284.6;22440.931899268806;843.6681007311927
510;1787.73;23197.3;22463.351644060658;733.9483559393411
511;1790.82;23305.1;22485.710857413185;819.3891425868133
512;1793.9;23277.8;22508.009669738272;769.7903302617269
513;1796.98;23331.0;22530.24821964167;800.7517803583287
514;1800.06;23352.7;22552.42665342704;800.2733465729616
515;1803.14;23469.2;22574.545125405548;894.6548745944528
516;1806.22;23361.9;22596.603797891097;765.2962021089043
517;1809.3;23355.9;22618.60284214413;737.2971578558718
518;1812.37;23291.0;22640.54243707803;650.4575629219689
519;1815.45;23301.1;22662.422768979144;638.6772310208544
520;1818.52;23302.3;22684.244030638383;618.055969361616
521;1821.59;23247.2;22706.006421233444;541.193578766557
522;1824.66;23218.9;22727.710146122565;491.1898538774367
523;1827.74;23239.2;22749.35541607591;489.84458392409215
524;1830.8;23138.9;22770.94244677552;367.95755322448167
525;1833.87;23068.8;22792.471458801858;276.32854119814147
526;1836.94;23114.6;22813.94267641494;300.6573235850592
527;1840.01;22993.6;22835.35632663806;158.24367336193973
528;1843.07;23064.2;22856.712639501075;207.48736049892614
529;1846.13;22944.0;22878.011846616253;65.98815338374698
530;1849.2;23035.8;22899.254181670738;136.54581832926124
531;1852.26;22959.2;22920.439879011552;38.76012098844876
532;1855.32;23039.4;22941.569174351174;97.83082564882716
533;1858.38;22986.2;22962.64230378967;23.557696210329595
534;1861.44;22988.3;22983.65950440539;4.640495594609092
535;1864.49;23093.4;23004.621013512275;88.7789864877268
536;1867.55;23042.0;23025.527068470674;16.47293152932616
537;1870.6;23088.8;23046.3779075287;42.42209247130086
538;1873.66;23169.8;23067.173769099176;102.62623090082343
539;1876.71;23216.7;23087.914892019147;128.78510798085335
540;1879.76;23308.0;23108.601516151906;199.39848384809375
541;1882.81;23342.9;23129.23388264859;213.66611735141123
542;1885.86;23388.3;23149.812234654317;238.48776534568242
543;1888.91;23528.4;23170.33681745084;358.06318254916187
544;1891.96;23653.4;23190.807878704774;462.5921212952271
545;1895.0;23927.6;23211.225669663352;716.3743303366464
546;1898.05;23850.2;23231.590446199723;618.6095538002774
547;1901.09;23981.7;23251.902471350768;729.7975286492328
548;1904.13;23987.4;23272.162014339458;715.2379856605439
549;1907.17;24186.3;23292.36935168674;893.9306483132605
550;1910.21;24225.0;23312.524767065916;912.4752329340845
551;1913.25;24265.3;23332.628553089573;932.6714469104263
552;1916.29;24322.2;23352.68101149505;969.5189885049513
553;1919.33;24439.8;23372.682453346388;1067.1175466536115
554;1922.36;24459.3;23392.633199402786;1066.6668005972133
555;1925.4;24496.0;23412.533581094616;1083.4664189053838
556;1928.43;24446.6;23432.383940518906;1014.2160594810921
557;1931.46;24539.0;23452.18463060734;1086.8153693926615
558;1934.49;24513.8;23471.93601443375;1041.8639855662477
559;1937.52;24526.2;23491.63846594012;1034.5615340598815
560;1940.55;24536.6;23511.29236948705;1025.307630512947
561;1943.58;24522.4;23530.898119780748;991.5018802192535
562;1946.61;24548.6;23550.45612178048;998.1438782195182
563;1949.63;24525.4;23569.966790360544;955.4332096394573
564;1952.66;24444.0;23589.430550376648;854.5694496233518
565;1955.68;24605.8;23608.84783623883;996.9521637611688
566;1958.7;24453.8;23628.219090902818;825.5809090971816
567;1961.73;24491.8;23647.54476729384;844.2552327061603
568;1964.75;24589.3;23666.825326592938;922.4746734070613
569;1967.77;24524.3;23686.061238423685;838.2387615763146
570;1970.78;24396.7;23705.25298163439;691.4470183656122
571;1973.8;24411.0;23724.40104345574;686.5989565442615
572;1976.82;24511.1;23743.505918032894;767.594081967105
573;1979.83;24434.1;23762.56810637698;671.5318936230178
574;1982.84;24371.2;23781.58811717506;589.6118828249419
575;1985.86;24530.9;23800.5664658295;730.3335341705024
576;1988.87;24558.9;23819.503673638792;739.3963263612095
577;1991.88;24549.9;23838.400269204743;711.4997307952581
578;1994.89;24495.9;23857.256788523107;638.6432114768941
579;1997.9;24511.1;23876.073774704615;635.0262252953835
580;2000.9;24676.8;23894.851777246407;781.9482227535918
581;2003.91;24682.0;23913.591351995885;768.4086480041151
582;2006.91;24718.3;23932.293062619927;786.0069373800725
583;2009.92;24707.8;23950.957480469493;756.8425195305063
584;2012.92;24772.9;23969.585184755582;803.3148152444192
585;2015.92;24731.8;23988.176762257615;743.6232377423839
586;2018.92;24927.8;24006.73280778814;921.06719221186
587;2021.92;24961.1;24025.253923595927;935.8460764040719
588;2024.92;25065.4;24043.74072114041;1021.6592788595917
589;2027.92;25072.0;24062.19382123948;1009.8061787605184
590;2030.91;25059.7;24080.613854927626;979.0861450723751
591;2033.91;25232.1;24099.001463337387;1133.0985366626119
592;2036.9;25086.2;24117.357297392155;968.8427026078461
593;2039.89;25237.6;24135.682019346314;1101.917980653685
594;2042.89;25249.7;24153.976301142633;1095.7236988573677
595;2045.88;25215.0;24172.2408257431;1042.7591742568984
596;2048.87;25214.7;24190.47628706693;1024.2237129330715
597;2051.85;25162.2;24208.683389460915;953.5166105390854
598;2054.84;25198.0;24226.862847514083;971.1371524859169
599;2057.83;25033.3;24245.0153853506;788.2846146493976
600;2060.81;25102.9;24263.141736806003;839.7582631939986
601;2063.8;25102.2;24281.242643598645;820.9573564013554
602;2066.78;24990.9;24299.318855844456;691.5811441555452
603;2069.76;25064.2;24317.371131868935;746.828868131066
604;2072.74;24902.4;24335.40023691337;566.999763086631
605;2075.72;24920.2;24353.40694368734;566.7930563126611
606;2078.7;24836.6;24371.39203057041;465.20796942958987
607;2081.68;24876.8;24389.35628161005;487.44371838994994
608;2084.66;24828.6;24407.30048550578;421.2995144942179
609;2087.63;24723.8;24425.22543583155;298.574564168448
610;2090.61;24796.1;24443.1319303743;352.96806962569826
611;2093.58;24711.3;24461.020769906696;250.27923009330334
612;2096.55;24722.2;24478.89275873107;243.30724126892892
613;2099.52;24633.3;24496.748703652553;136.55129634744662
614;2102.49;24726.3;24514.589413909314;211.71058609068496
615;2105.46;24674.1;24532.415700105044;141.68429989495417
616;2108.43;24760.9;24550.228374960534;210.67162503946747
617;2111.4;24828.9;24568.028252613403;260.87174738659814
618;2114.36;24769.4;24585.816149307957;183.5838506920445
619;2117.33;24852.0;24603.592883897203;248.40711610279686
620;2120.29;24905.1;24621.359277069976;283.74072293002246
621;2123.25;24921.2;24639.11615199917;282.0838480008315
622;2126.21;24949.2;24656.864334695067;292.3356653049341
623;2129.17;25028.9;24674.604653988787;354.29534601121486
624;2132.13;25111.4;24692.33794163478;419.06205836521985
625;2135.09;25104.7;24710.065032930463;394.6349670695381
626;2138.05;25366.4;24727.786767363858;638.613232636144
627;2141.01;25358.1;24745.503988369324;612.5960116306742
628;2143.96;25481.1;24763.217545767344;717.8824542326547
629;2146.91;25534.9;24780.92829550436;753.9717044956415
630;2149.87;25711.1;24798.637100705622;912.4628992943763
631;2152.82;25689.7;24816.34483203608;873.3551679639204
632;2155.77;25787.3;24834.05236928529;953.2476307147081
633;2158.72;25888.3;24851.760600976348;1036.5393990236516
634;2161.67;25726.9;24869.470425164793;857.4295748352088
635;2164.62;25933.6;24887.182750271564;1046.4172497284344
636;2167.56;25881.7;24904.898493291872;976.8015067081287
637;2170.51;26099.6;24922.61858168509;1176.9814183149101
638;2173.45;26030.0;24940.343952678588;1089.6560473214122
639;2176.39;26088.6;24958.075555269566;1130.5244447304322
640;2179.34;26212.7;24975.814349351782;1236.8856506482189
641;2182.28;26113.6;24993.56130612421;1120.0386938757874
642;2185.22;26108.6;25011.317409154683;1097.282590845316
643;2188.16;26196.0;25029.083653211394;1166.9163467886065
644;2191.1;26082.1;25046.861044035362;1035.2389559646363
645;2194.03;26211.8;25064.65059903675;1147.149400963248
646;2196.97;26056.3;25082.453345978094;973.8466540219051
647;2199.9;26099.7;25100.27032409341;999.429675906591
648;2202.84;25913.1;25118.102582355175;794.9974176448231
649;2205.77;25924.8;25135.951179730164;788.8488202698354
650;2208.7;25906.7;25153.81718313511;752.8828168648906
651;2211.63;25831.8;25171.70166737521;660.0983326247879
652;2214.56;25869.9;25189.6057147845;680.2942852155029
653;2217.49;25759.2;25207.53041429795;551.6695857020495
654;2220.42;25722.7;25225.476861653504;497.22313834649685
655;2223.34;25683.1;25243.446158105788;439.6538418942109
656;2226.27;25650.8;25261.43940988164;389.36059011835823
657;2229.19;25617.9;25279.45772760443;338.4422723955722
658;2232.12;25503.0;25297.50222579111;205.4977742088886
659;2235.04;25461.9;25315.57402234307;146.32597765693208
660;2237.96;25480.6;25333.674237216634;146.92576278336492
661;2240.88;25481.6;25351.80399183137;129.79600816862876
662;2243.8;25415.7;25369.964409076092;45.7355909239086
663;2246.72;25493.0;25388.15661313758;104.84338686241972
664;2249.64;25341.2;25406.38172865995;-65.18172865995075
665;2252.55;25403.8;25424.640881335734;-20.840881335734593
666;2255.47;25374.7;25442.934545692005;-68.23454569200476
667;2258.38;25511.3;25461.262988055434;50.037011944565165
668;2261.29;25517.8;25479.62579308959;38.17420691040752
669;2264.2;25441.4;25498.022545958425;-56.62254595842387
670;2267.11;25549.2;25516.452832207597;32.74716779240407
671;2270.02;25672.0;25534.915671723564;137.08432827643628
672;2272.93;25642.8;25553.410084720235;89.38991527976395
673;2275.84;25700.7;25571.935092782347;128.76490721765367
674;2278.75;25749.0;25590.48971838851;158.5102816114886
675;2281.65;25862.1;25609.07298530498;253.027014695017
676;2284.56;25891.7;25627.68391888311;264.01608111688984
677;2287.46;25928.4;25646.321547004507;282.07845299549444
678;2290.36;25964.9;25664.984900190917;299.9150998090845
679;2293.26;26091.0;25683.67301178486;407.32698821513986
680;2296.16;26235.1;25702.384918128002;532.7150818719965
681;2299.06;26242.3;25721.11965963526;521.1803403647391
682;2301.96;26330.8;25739.8762820487;590.9237179513002
683;2304.86;26415.0;25758.653836322173;656.3461636778266
684;2307.75;26347.9;25777.451379318773;570.4486206812289
685;2310.65;26507.7;25796.26797446504;711.4320255349594
686;2313.54;26686.6;25815.102690892;871.4973091079992
687;2316.44;26724.4;25833.954604844974;890.4453951550277
688;2319.33;26864.7;25852.822801284266;1011.8771987157343
689;2322.22;27356.6;25871.706374074616;1484.8936259253824
690;2325.11;27833.3;25890.604427199523;1942.695572800476
691;2328.0;27767.2;25909.516079491415;1857.6839205085853
692;2330.89;27685.9;25928.440469209658;1757.4595307903437
693;2333.77;27380.4;25947.376753190438;1433.0232468095637
694;2336.66;27134.2;25966.324105844535;1167.875894155466
695;2339.54;27126.3;25985.28171591296;1141.0182840870402
696;2342.43;27083.0;26004.248783815434;1078.7512161845661
697;2345.31;27123.3;26023.22452138187;1100.0754786181278
698;2348.19;27186.0;26042.20815122969;1143.79184877031
699;2351.07;27142.0;26061.198906977042;1080.8010930229575
700;2353.95;27165.2;26080.19603367999;1085.0039663200114
701;2356.83;27227.9;26099.198787202604;1128.7012127973976
702;2359.71;27211.1;26118.206434258995;1092.8935657410038
703;2362.58;27161.6;26137.218252850274;1024.381747149724
704;2365.46;27236.4;26156.23353190647;1080.1664680935319
705;2368.33;27268.3;26175.251570601347;1093.048429398652
706;2371.21;27321.3;26194.27167891035;1127.0283210896487
707;2374.08;27209.4;26213.29317773941;996.10682226059
708;2376.95;27273.6;26232.315399264735;1041.2846007352637
709;2379.82;27124.6;26251.33768562359;873.2623143764104
710;2382.69;27249.8;26270.359389366073;979.4406106339266
711;2385.56;27143.0;26289.379871774912;853.6201282250877
712;2388.43;27213.2;26308.398503927212;904.8014960727887
713;2391.29;27096.2;26327.414665436267;768.7853345637341
714;2394.16;27254.4;26346.427744963377;907.9722550366241
715;2397.02;27220.4;26365.437138857687;854.9628611423141
716;2399.88;27217.9;26384.442252548066;833.4577474519356
717;2402.75;27146.1;26403.442500013007;742.6574999869918
718;2405.61;27110.9;26422.437303565577;688.4626964344243
719;2408.47;27048.7;26441.426092945414;607.2739070545867
720;2411.33;27043.6;26460.40830477677;583.1916952232277
721;2414.19;26943.2;26479.38338175662;463.8166182433815
722;2417.04;27065.1;26498.350772413847;566.7492275861514
723;2419.9;27007.8;26517.309929915486;490.4900700845137
724;2422.75;27008.8;26536.26031309604;472.5396869039578
725;2425.61;26980.6;26555.201385694912;425.3986143050861
726;2428.46;26885.3;26574.132616176852;311.16738382314725
727;2431.31;26956.7;26593.05347726062;363.6465227393819
728;2434.16;26944.1;26611.963444776633;332.1365552233656
729;2437.01;26973.8;26630.861998191776;342.9380018082229
730;2439.86;26903.1;26649.748620294296;253.35137970570213
731;2442.71;26954.3;26668.6227973018;285.67720269819984
732;2445.56;26903.2;26687.484017965384;215.7159820346169
733;2448.4;26972.9;26706.331773892896;266.56822610710515
734;2451.25;26954.0;26725.165558849345;228.83444115065504
735;2454.09;27026.2;26743.984869265405;282.21513073459573
736;2456.93;26839.3;26762.78920386008;76.51079613991897
737;2459.78;26777.3;26781.578064174537;-4.278064174537576
738;2462.62;26941.8;26800.350952515033;141.4490474849663
739;2465.46;26831.7;26819.107328449965;12.592671550035448
740;2468.3;26902.7;26837.84665296221;64.85334703779154
741;2471.13;27007.9;26856.568387160558;151.33161283944355
742;2473.97;26965.6;26875.271992802318;90.32800719768056
743;2476.81;27091.4;26893.956933158093;197.44306684190815
744;2479.64;27179.7;26912.622672401772;267.0773275982283
745;2482.47;27190.2;26931.268676681644;258.9313233183566
746;2485.31;27173.7;26949.894414816757;223.80558518324324
747;2488.14;27221.8;26968.49935821545;253.30064178454995
748;2490.97;27374.4;26987.08298052411;387.3170194758932
749;2493.8;27273.9;27005.644757922117;268.25524207788476
750;2496.63;27428.0;27024.18417046202;403.8158295379799
751;2499.46;27433.4;27042.7007008789;390.6992991211009
752;2502.28;27532.1;27061.19383594598;470.90616405402034
753;2505.11;27427.7;27079.663066343448;348.0369336565527
754;2507.93;27609.7;27098.107887460556;511.5921125394452
755;2510.76;27805.6;27116.527798166884;689.0722018331144
756;2513.58;27738.3;27134.922302447918;603.3776975520814
757;2516.4;27682.9;27153.290911179847;529.6090888201543
758;2519.22;27901.1;27171.633141272625;729.4668587273736
759;2522.04;27937.7;27189.948514932294;747.7514850677071
760;2524.86;28105.3;27208.23656165955;897.0634383404504
761;2527.68;28035.2;27226.496818432584;808.7031815674163
762;2530.5;28138.6;27244.728831200195;893.8711687998039
763;2533.31;28284.1;27262.932153998183;1021.1678460018156
764;2536.13;28224.8;27281.10634980105;943.6936501989476
765;2538.94;28421.6;27299.250991794994;1122.3490082050048
766;2541.75;28414.4;27317.365662603126;1097.0343373968753
767;2544.57;28433.7;27335.44995607203;1098.250043927972
768;2547.38;28480.9;27353.503477018603;1127.3965229813984
769;2550.19;28395.4;27371.52584124222;1023.8741587577824
770;2553.0;28485.1;27389.516675816212;1095.5833241837863
771;2555.8;28553.3;27407.475618052646;1145.8243819473537
772;2558.61;28600.0;27425.402316219384;1174.5976837806156
773;2561.41;28554.1;27443.29643004251;1110.8035699574903
774;2564.22;28633.1;27461.157630994054;1171.9423690059448
775;2567.02;28710.0;27478.985601654065;1231.0143983459348
776;2569.83;28642.2;27496.780036322;1145.4199636779995
777;2572.63;28574.9;27514.54064160745;1060.3593583925503
778;2575.43;28578.7;27532.26713557419;1046.4328644258094
779;2578.23;28576.0;27549.959246889597;1026.0407531104029
780;2581.03;28452.3;27567.616714685348;884.6832853146516
781;2583.83;28512.2;27585.239288353503;926.9607116464977
782;2586.62;28420.9;27602.826726132935;818.0732738670667
783;2589.42;28516.7;27620.378795532113;896.3212044678876
784;2592.22;28401.2;27637.895272240232;763.3047277597689
785;2595.01;28394.0;27655.375940909682;738.624059090318
786;2597.8;28295.6;27672.820593825898;622.7794061741006
787;2600.59;28338.1;27690.22903066054;647.8709693394594
788;2603.39;28269.0;27707.601057313048;561.3989426869521
789;2606.18;28106.3;27724.936486161558;381.3635138384416
790;2608.97;28142.2;27742.23513519819;399.9648648018119
791;2611.75;28102.3;27759.49682622869;342.80317377130996
792;2614.54;28160.8;27776.72138505843;384.07861494156896
793;2617.33;28117.2;27793.9086409208;323.29135907920136
794;2620.11;28168.7;27811.058426889973;357.6415731100278
795;2622.9;28113.8;27828.170579273035;285.6294207269639
796;2625.68;28128.0;27845.244937953477;282.75506204652265
797;2628.46;28216.4;27862.28134567106;354.11865432894047
798;2631.24;28154.7;27879.279647993088;275.42035200691316
799;2634.02;28168.2;27896.239694028023;271.9603059719775
800;2636.8;28262.7;27913.161335638553;349.53866436144745
801;2639.58;28141.6;27930.044427406938;211.5555725930608
802;2642.36;28351.4;27946.88882741079;404.51117258921295
803;2645.13;28438.3;27963.694395843257;474.60560415674263
804;2647.91;28495.4;27980.460996942602;514.9390030573995
805;2650.68;28654.3;27997.18849969313;657.1115003068699
806;2653.46;28669.1;28013.87677822852;655.2232217714773
807;2656.23;28841.1;28030.525713253573;810.5742867464251
808;2659.0;28806.7;28047.135192025293;759.564807974708
809;2661.77;28896.6;28063.705109906416;832.894890093583
810;2664.54;29082.4;28080.235369855323;1002.1646301446781
811;2667.31;29232.4;28096.725883159335;1135.674116840666
812;2670.08;29222.7;28113.176571127395;1109.523428872606
813;2672.84;29445.0;28129.58736642516;1315.4126335748406
814;2675.61;29720.2;28145.958212813526;1574.2417871864745
815;2678.38;29569.6;28162.28906720751;1407.3109327924903
816;2681.14;29754.8;28178.579902264533;1576.220097735466
817;2683.9;29750.8;28194.83070471513;1555.969295284871
818;2686.66;29894.6;28211.04147705203;1683.5585229479693
819;2689.42;30117.3;28227.21223732765;1890.0877626723486
820;2692.18;30256.6;28243.343020429984;2013.2569795700147
821;2694.94;30246.9;28259.43388014788;1987.4661198521208
822;2697.7;30153.6;28275.48489040275;1878.115109597249
823;2700.46;30291.0;28291.49614499063;1999.5038550093705
824;2703.21;30332.4;28307.46775648869;2024.93224351131
825;2705.97;30435.2;28323.399857469132;2111.8001425308685
826;2708.72;30501.9;28339.292600753455;2162.6073992465463
827;2711.48;30405.3;28355.146160281132;2050.153839718867
828;2714.23;30419.3;28370.960731617684;2048.339268382315
829;2716.98;30281.1;28386.736530830152;1894.3634691698462
830;2719.73;30179.6;28402.473794468962;1777.1262055310362
831;2722.48;30195.3;28418.172778028176;1777.127221971823
832;2725.23;30088.6;28433.833754773095;1654.7662452269033
833;2727.98;30081.9;28449.4570157403;1632.442984259702
834;2730.72;29963.7;28465.04286851403;1498.657131485972
835;2733.47;29870.8;28480.591637002926;1390.208362997073
836;2736.21;29853.2;28496.103660102188;1357.0963398978129
837;2738.96;29738.6;28511.579290609094;1227.0207093909048
838;2741.7;29604.9;28527.018894891873;1077.8811051081284
839;2744.44;29588.7;28542.422851588944;1046.2771484110563
840;2747.18;29473.0;28557.7915501175;915.2084498824988
841;2749.92;29476.4;28573.125390357494;903.2746096425071
842;2752.66;29293.7;28588.424781340957;705.2752186590442
843;2755.4;29281.6;28603.69014113266;677.9098588673369
844;2758.13;29260.2;28618.92189485012;641.2781051498823
845;2760.87;29201.3;28634.120474389925;567.179525610074
846;2763.6;29158.9;28649.286318061426;509.6136819385756
847;2766.34;29094.0;28664.419869845726;429.58013015427423
848;2769.07;29061.3;28679.521578820033;381.77842117996624
849;2771.8;28977.8;28694.591898357332;283.2081016426673
850;2774.53;28940.9;28709.631285648396;231.268714351605
851;2777.26;28985.3;28724.640200716047;260.65979928395245
852;2779.99;28934.3;28739.61910589577;194.68089410422908
853;2782.72;28980.7;28754.56846612966;226.13153387034254
854;2785.45;29148.2;28769.488748306576;378.71125169342486
855;2788.18;29077.1;28784.3804215767;292.7195784232972
856;2790.9;29224.8;28799.243958877327;425.55604112267247
857;2793.63;29155.0;28814.079836072917;340.9201639270832
858;2796.35;29142.3;28828.888533283483;313.41146671651586
859;2799.07;29255.4;28843.670534038225;411.72946596177644
860;2801.79;29398.9;28858.426325000426;540.4736749995755
861;2804.51;29378.4;28873.15639695064;505.2436030493627
862;2807.23;29489.4;28887.861246074157;601.5387539258445
863;2809.95;29615.7;28902.541373608692;713.1586263913086
864;2812.67;29742.0;28917.197286807317;824.8027131926829
865;2815.39;29782.3;28931.829500054664;850.4704999453352
866;2818.1;29780.4;28946.43853598338;833.9614640166219
867;2820.82;30041.6;28961.024925730817;1080.5750742691816
868;2823.53;29908.2;28975.589208773927;932.6107912260741
869;2826.25;30107.0;28990.13193539541;1116.8680646045905
870;2828.96;29932.0;29004.653665204034;927.346334795966
871;2831.67;30194.7;29019.154968977222;1175.5450310227789
872;2834.38;30270.2;29033.63642676584;1236.5635732341616
873;2837.09;30209.0;29048.098630376204;1160.9013696237962
874;2839.8;30398.7;29062.54218398027;1336.1578160197314
875;2842.5;30366.2;29076.967703359012;1289.2322966409884
876;2845.21;30437.0;29091.37581765496;1345.62418234504
877;2847.92;30425.6;29105.76716890295;1319.83283109705
878;2850.62;30329.8;29120.14241259406;1209.657587405938
879;2853.33;30444.8;29134.502217417696;1310.2977825823036
880;2856.03;30485.2;29148.847264159824;1336.352735840177
881;2858.73;30363.6;29163.178246709373;1200.421753290626
882;2861.43;30270.4;29177.495872318752;1092.9041276812495
883;2864.13;30355.6;29191.80086024459;1163.799139755407
884;2866.83;30328.0;29206.093940672537;1121.9060593274626
885;2869.53;30163.4;29220.375855426228;943.0241445737738
886;2872.23;30195.3;29234.64735754834;960.6526424516596
887;2874.92;30002.4;29248.90920951178;753.4907904882202
888;2877.62;29964.9;29263.16218339595;701.7378166040507
889;2880.31;29931.9;29277.407058815174;654.4929411848279
890;2883.01;29918.9;29291.644622401116;627.2553775988854
891;2885.7;29925.9;29305.8756673304;620.0243326696
892;2888.39;29922.4;29320.10099305217;602.2990069478328
893;2891.08;29781.9;29334.321405215793;447.5785947842087
894;2893.77;29570.8;29348.53771549364;222.26228450635972
895;2896.46;29570.4;29362.75074003384;207.64925996616148
896;2899.15;29629.4;29376.96129720714;252.43870279286057
897;2901.83;29523.0;29391.170207460753;131.82979253924714
898;2904.52;29530.3;29405.378293766247;124.92170623375205
899;2907.21;29482.7;29419.586380413486;63.11361958651469
900;2909.89;29471.7;29433.795292941526;37.90470705847474
901;2912.57;29515.4;29448.005857520555;67.3941424794466
902;2915.26;29452.3;29462.218900699798;-9.918900699798542
903;2917.94;29536.8;29476.435249702394;60.3647502976055
904;2920.62;29392.9;29490.655632661674;-97.75563266167228
905;2923.3;29585.7;29504.880778314615;80.81922168538586
906;2925.98;29609.3;29519.110438819425;90.18956118057395
907;2928.65;29724.6;29533.34436714251;191.25563285749013
908;2931.33;29619.8;29547.58231715213;72.21768284786958
909;2934.01;29814.7;29561.82404462909;252.87595537090965
910;2936.68;29817.2;29576.069306076373;241.1306939236274
911;2939.35;29958.7;29590.317860525698;368.3821394743027
912;2942.03;30031.8;29604.569469420094;427.23053057990546
913;2944.7;30156.4;29618.823897886414;537.5761021135877
914;2947.37;30141.7;29633.08091532378;508.619084676222
915;2950.04;30323.6;29647.34029650709;676.2597034929095
916;2952.71;30541.8;29661.60182129742;880.1981787025798
917;2955.38;30640.0;29675.865276318433;964.1347236815673
918;2958.05;30608.0;29690.130456995754;917.8695430042462
919;2960.71;30693.2;29704.397168396365;988.8028316036362
920;2963.38;30807.0;29718.665224765937;1088.3347752340633
921;2966.04;30873.0;29732.934450238106;1140.0655497618936
922;2968.71;30782.4;29747.204679829847;1035.1953201701544
923;2971.37;31071.3;29761.475759958765;1309.8242400412346
924;2974.03;31037.1;29775.747547394418;1261.3524526055808
925;2976.69;31127.4;29790.019912004584;1337.3800879954179
926;2979.35;31191.6;29804.292736270552;1387.3072637294463
927;2982.01;31203.8;29818.56591604742;1385.2340839525787
928;2984.67;31108.6;29832.83936106332;1275.7606389366774
929;2987.33;31223.4;29847.112994898715;1376.287005101287
930;2989.99;31058.2;29861.386753891657;1196.8132461083442
931;2992.64;31153.4;29875.66058814306;1277.7394118569428
932;2995.3;31187.9;29889.93445972197;1297.96554027803
933;2997.95;31121.6;29904.208343474795;1217.3916565252039
